CNTRY,admin1,admin2,retail10,retail20,pop10,pop20,rate
일본,Hokkaido,Hombetsu-cho,20,98,8275,6618,-20.02%
일본,Hokkaido,Ashoro-cho,10,85,7630,6563,-13.98%
일본,Hokkaido,Rikubetsu-cho,11,53,2650,2264,-14.57%
일본,Hokkaido,Urahoro-cho,9,57,5460,4387,-19.65%
일본,Hokkaido,Kushiro-cho,43,296,20526,19105,-6.92%
일본,Hokkaido,Akkeshi-cho,18,130,10630,8892,-16.35%
일본,Hokkaido,Hamanaka-cho,11,64,6511,5507,-15.42%
일본,Hokkaido,Shibecha-cho,40,156,8285,7230,-12.73%
일본,Hokkaido,Teshikaga-cho,21,127,8278,6955,-15.98%
일본,Hokkaido,Tsurui-mura,11,68,2627,2558,-2.63%
일본,Hokkaido,Shiranuka-cho,50,86,9294,7289,-21.57%
일본,Hokkaido,Betsukai-cho,23,144,15855,14380,-9.30%
일본,Hokkaido,Nakashibetsu-cho,33,384,23982,23010,-4.05%
일본,Hokkaido,Shibetsu-cho,16,47,5646,5023,-11.03%
일본,Hokkaido,Rausu-cho,11,61,5885,4722,-19.76%
일본,Aomori-ken,Aomori-shi,472,4273,299520,275192,-8.12%
일본,Aomori-ken,Hirosaki-shi,150,2021,183473,168466,-8.18%
일본,Aomori-ken,Hachinohe-shi,381,3581,237615,223415,-5.98%
일본,Aomori-ken,Kuroishi-shi,27,327,36132,31946,-11.59%
일본,Aomori-ken,Goshogawara-shi,55,768,58421,51415,-11.99%
일본,Aomori-ken,Towada-shi,71,915,66110,60378,-8.67%
일본,Aomori-ken,Misawa-shi,31,362,41258,39152,-5.10%
일본,Aomori-ken,Mutsu-shi,120,1282,61066,54103,-11.40%
일본,Aomori-ken,Tsugaru-shi,28,344,37243,30934,-16.94%
일본,Aomori-ken,Hirakawa-shi,24,396,33764,30567,-9.47%
일본,Aomori-ken,Hiranai-machi,9,117,12361,10126,-18.08%
일본,Aomori-ken,Imabetsu-machi,6,38,3217,2334,-27.45%
일본,Aomori-ken,Yomogita-mura,1,19,3271,2540,-22.35%
일본,Aomori-ken,Sotogahama-machi,13,95,7089,5401,-23.81%
일본,Aomori-ken,Ajigasawa-machi,11,135,11449,9044,-21.01%
일본,Aomori-ken,Fukaura-machi,31,325,9691,7346,-24.20%
일본,Aomori-ken,Nishimeya-mura,1,9,1594,1265,-20.64%
일본,Aomori-ken,Fujisaki-machi,14,160,16021,14573,-9.04%
일본,Aomori-ken,Owani-machi,6,93,10978,8665,-21.07%
일본,Aomori-ken,Inakadate-mura,6,38,8153,7326,-10.14%
일본,Aomori-ken,Itayanagi-machi,25,207,15227,12700,-16.60%
일본,Aomori-ken,Tsuruta-machi,10,91,14270,12074,-15.39%
일본,Aomori-ken,Nakadomari-machi,31,130,12743,9657,-24.22%
일본,Aomori-ken,Noheji-machi,20,270,14314,12374,-13.55%
일본,Aomori-ken,Shichinohe-machi,28,243,16759,14556,-13.15%
일본,Aomori-ken,Rokunohe-machi,11,95,10241,10447,2.01%
일본,Aomori-ken,Yokohama-machi,6,78,4881,4229,-13.36%
일본,Aomori-ken,Tohoku-machi,31,270,19106,16428,-14.02%
일본,Aomori-ken,Rokkasho-mura,22,107,11095,10367,-6.56%
일본,Aomori-ken,Oirase-cho,29,239,24211,24273,0.26%
일본,Aomori-ken,Oma-machi,15,120,6340,4718,-25.58%
일본,Aomori-ken,Higashidori-mura,10,154,7252,5955,-17.88%
일본,Aomori-ken,Kazamaura-mura,5,52,2463,1636,-33.58%
일본,Aomori-ken,Sai-mura,394,615,2422,1788,-26.18%
일본,Aomori-ken,Sannohe-machi,13,142,11299,9082,-19.62%
일본,Aomori-ken,Gonohe-machi,19,158,18712,16042,-14.27%
일본,Aomori-ken,Takko-machi,22,168,6175,4968,-19.55%
일본,Aomori-ken,Nambu-cho,12,189,19853,16809,-15.33%
일본,Aomori-ken,Hashikami-cho,21,83,14699,13496,-8.18%
일본,Aomori-ken,Shingo-mura,7,28,2851,2197,-22.94%
일본,Iwate-ken,Morioka-shi,294,3735,298348,289731,-2.89%
일본,Iwate-ken,Miyako-shi,65,699,59430,50369,-15.25%
일본,Iwate-ken,Ofunato-shi,138,1168,40737,34728,-14.75%
일본,Iwate-ken,Hanamaki-shi,141,1010,101438,93193,-8.13%
일본,Iwate-ken,Kitakami-shi,161,1102,93138,93045,-0.10%
일본,Iwate-ken,Kuji-shi,52,558,36872,33043,-10.38%
일본,Iwate-ken,Tono-shi,27,321,29331,25366,-13.52%
일본,Iwate-ken,Ichinoseki-shi,146,1257,127642,111932,-12.31%
일본,Iwate-ken,Rikuzentakata-shi,19,312,23300,18262,-21.62%
일본,Iwate-ken,Kamaishi-shi,46,433,39574,32078,-18.94%
일본,Iwate-ken,Ninohe-shi,36,349,29702,25513,-14.10%
일본,Iwate-ken,Hachimantai-shi,31,291,28680,24023,-16.24%
일본,Iwate-ken,Oshu-shi,117,1630,124746,112937,-9.47%
일본,Iwate-ken,Takizawashi,41,351,53857,55579,3.20%
일본,Iwate-ken,Shizukuishi-cho,18,144,18033,15731,-12.77%
일본,Iwate-ken,Kuzumaki-machi,6,88,7304,5634,-22.86%
일본,Iwate-ken,Iwate-machi,30,233,14984,12285,-18.01%
일본,Iwate-ken,Shiwa-cho,42,303,33288,32147,-3.43%
일본,Iwate-ken,Yahaba-cho,112,514,27205,28056,3.13%
일본,Iwate-ken,Nishiwaga-machi,13,75,6602,5134,-22.24%
일본,Iwate-ken,Kanegasaki-cho,21,122,16325,15535,-4.84%
일본,Iwate-ken,Hiraizumi-cho,14,96,8345,7252,-13.10%
일본,Iwate-ken,Sumita-cho,7,45,6190,5045,-18.50%
일본,Iwate-ken,Otsuchi-cho,3,127,15276,11004,-27.97%
일본,Iwate-ken,Yamada-machi,26,209,18617,14320,-23.08%
일본,Iwate-ken,Iwaizumi-cho,43,297,10804,8726,-19.23%
일본,Iwate-ken,Tanohata-mura,7,22,3843,3059,-20.40%
일본,Iwate-ken,Fudai-mura,6,34,3088,2487,-19.46%
일본,Iwate-ken,Karumai-machi,14,92,10209,8421,-17.51%
일본,Iwate-ken,Noda-mura,20,214,4632,3936,-15.03%
일본,Iwate-ken,Kunohe-mura,7,54,6507,5378,-17.35%
일본,Iwate-ken,Hirono-cho,11,144,17913,15091,-15.75%
일본,Iwate-ken,Ichinohe-machi,23,141,14187,11494,-18.98%
일본,Miyagi-ken,Sendai-shi,1661,15415,1045986,1096704,4.85%
일본,Miyagi-ken,Ishinomaki-shi,218,1687,160826,140151,-12.86%
일본,Miyagi-ken,Shiogama-shi,78,759,56490,52203,-7.59%
일본,Miyagi-ken,Kesennuma-shi,53,860,73489,61147,-16.79%
일본,Miyagi-ken,Shiroishi-shi,42,335,37422,32758,-12.46%
일본,Miyagi-ken,Natori-shi,127,938,73134,78718,7.64%
일본,Miyagi-ken,Kakuda-shi,18,268,31336,27976,-10.72%
일본,Miyagi-ken,Tagajo-shi,70,416,63060,62827,-0.37%
일본,Miyagi-ken,Iwanuma-shi,103,428,44187,44068,-0.27%
일본,Miyagi-ken,Tome-shi,136,1090,83969,76037,-9.45%
일본,Miyagi-ken,Kurihara-shi,148,1442,74932,64637,-13.74%
일본,Miyagi-ken,Higashimatsushima-shi,27,351,42903,39098,-8.87%
일본,Miyagi-ken,Osaki-shi,186,1654,135147,127330,-5.78%
일본,Miyagi-ken,Tomiya-shi,39,347,47042,51651,9.80%
일본,Miyagi-ken,Zao-machi,24,133,12882,11418,-11.36%
일본,Miyagi-ken,Shichikashuku-machi,5,23,1694,1262,-25.50%
일본,Miyagi-ken,Ogawara-machi,44,520,23530,23571,0.17%
일본,Miyagi-ken,Murata-machi,23,114,11995,10666,-11.08%
일본,Miyagi-ken,Shibata-machi,38,306,39341,38271,-2.72%
일본,Miyagi-ken,Kawasaki-machi,9,95,9978,8345,-16.37%
일본,Miyagi-ken,Marumori-machi,11,123,15501,12262,-20.90%
일본,Miyagi-ken,Watari-cho,29,313,34845,33087,-5.05%
일본,Miyagi-ken,Yamamoto-cho,12,115,16704,12046,-27.89%
일본,Miyagi-ken,Matsushima-machi,300,1523,15085,13323,-11.68%
일본,Miyagi-ken,Shichigahama-machi,34,93,20416,18132,-11.19%
일본,Miyagi-ken,Rifu-cho,25,407,33994,35182,3.49%
일본,Miyagi-ken,Taiwa-cho,68,349,24894,28786,15.63%
일본,Miyagi-ken,Osato-cho,12,64,8927,7813,-12.48%
일본,Miyagi-ken,Ohira-mura,31,47,5334,5849,9.66%
일본,Miyagi-ken,Shikama-cho,15,52,7431,6698,-9.86%
일본,Miyagi-ken,Kami-machi,42,291,25527,21943,-14.04%
일본,Miyagi-ken,Wakuya-cho,12,146,17494,15388,-12.04%
일본,Miyagi-ken,Misato-machi,30,190,25190,23994,-4.75%
일본,Miyagi-ken,Onagawa-cho,5,95,10051,6430,-36.03%
일본,Miyagi-ken,Minamisanriku-cho,15,231,17429,12225,-29.86%
일본,Akita-ken,Akita-shi,592,4438,323600,307672,-4.92%
일본,Akita-ken,Noshiro-shi,64,732,59084,49968,-15.43%
일본,Akita-ken,Yokote-shi,117,1303,98367,85555,-13.02%
일본,Akita-ken,Odate-shi,86,839,78946,69237,-12.30%
일본,Akita-ken,Oga-shi,32,293,32294,25154,-22.11%
일본,Akita-ken,Yuzawa-shi,52,593,50849,42091,-17.22%
일본,Akita-ken,Kazuno-shi,39,335,34473,29088,-15.62%
일본,Akita-ken,Yurihonjo-shi,64,889,85229,74707,-12.35%
일본,Akita-ken,Katagami-shi,22,242,34442,31720,-7.90%
일본,Akita-ken,Daisen-shi,102,1070,88301,77657,-12.05%
일본,Akita-ken,Kitaakita-shi,49,409,36387,30198,-17.01%
일본,Akita-ken,Nikaho-shi,24,289,27544,23435,-14.92%
일본,Akita-ken,Semboku-shi,30,321,29568,24610,-16.77%
일본,Akita-ken,Kosaka-machi,7,47,6054,4780,-21.04%
일본,Akita-ken,Kamikoani-mura,1,19,2727,2063,-24.35%
일본,Akita-ken,Fujisato-machi,1,27,3848,2896,-24.74%
일본,Akita-ken,Mitane-cho,20,149,18876,15254,-19.19%
일본,Akita-ken,Happou-cho,6,72,8220,6577,-19.99%
일본,Akita-ken,Gojome-machi,6,119,10516,8538,-18.81%
일본,Akita-ken,Hachirogata-machi,5,75,6623,5583,-15.70%
일본,Akita-ken,Ikawa-machi,0,38,5493,4566,-16.88%
일본,Akita-ken,Ogata-mura,3,36,3218,3011,-6.43%
일본,Akita-ken,Misato-cho,24,195,21674,18613,-14.12%
일본,Akita-ken,Ugo-machi,37,443,16792,13825,-17.67%
일본,Akita-ken,Higashinaruse-mura,3,18,2872,2704,-5.85%
일본,Yamagata-ken,Yamagata-shi,281,3409,254244,247590,-2.62%
일본,Yamagata-ken,Yonezawa-shi,93,1085,89401,81252,-9.12%
일본,Yamagata-ken,Tsuruoka-shi,118,1647,136623,122347,-10.45%
일본,Yamagata-ken,Sakata-shi,146,1512,111151,100273,-9.79%
일본,Yamagata-ken,Shinjo-shi,86,1038,38850,34432,-11.37%
일본,Yamagata-ken,Sagae-shi,45,736,42373,40189,-5.15%
일본,Yamagata-ken,Kaminoyama-shi,27,426,33836,29110,-13.97%
일본,Yamagata-ken,Murayama-shi,18,311,26811,22516,-16.02%
일본,Yamagata-ken,Nagai-shi,31,440,29473,26543,-9.94%
일본,Yamagata-ken,Tendo-shi,82,883,62214,62140,-0.12%
일본,Yamagata-ken,Higashine-shi,36,487,46414,47682,2.73%
일본,Yamagata-ken,Obanazawa-shi,27,333,18955,14971,-21.02%
일본,Yamagata-ken,Nanyo-shi,35,542,33658,30420,-9.62%
일본,Yamagata-ken,Yamanobe-machi,4,362,15139,13725,-9.34%
일본,Yamagata-ken,Nakayama-machi,59,168,12015,10746,-10.56%
일본,Yamagata-ken,Kahoku-cho,29,370,19959,17641,-11.61%
일본,Yamagata-ken,Nishikawa-machi,9,63,6270,4956,-20.96%
일본,Yamagata-ken,Asahi-machi,6,73,7856,6366,-18.97%
일본,Yamagata-ken,Oe-machi,39,640,9227,7646,-17.13%
일본,Yamagata-ken,Oishida-machi,17,116,8160,6577,-19.40%
일본,Yamagata-ken,Kaneyama-machi,11,108,6365,5071,-20.33%
일본,Yamagata-ken,Mogami-machi,7,86,9847,8080,-17.94%
일본,Yamagata-ken,Funagata-machi,6,35,6164,5007,-18.77%
일본,Yamagata-ken,Mamurogawa-machi,10,84,9165,7203,-21.41%
일본,Yamagata-ken,Okura-mura,7,96,3762,3028,-19.51%
일본,Yamagata-ken,Sakegawa-mura,22,136,4862,3902,-19.74%
일본,Yamagata-ken,Tozawa-mura,21,92,5304,4199,-20.83%
일본,Yamagata-ken,Takahata-machi,34,395,25025,22463,-10.24%
일본,Yamagata-ken,Kawanishi-machi,15,141,17313,14558,-15.91%
일본,Yamagata-ken,Oguni-machi,13,114,8862,7107,-19.80%
일본,Yamagata-ken,Shirataka-machi,18,182,15314,12890,-15.83%
일본,Yamagata-ken,Iide-machi,10,60,7943,6613,-16.74%
일본,Yamagata-ken,Mikawa-machi,18,185,7731,7601,-1.68%
일본,Yamagata-ken,Shonai-machi,16,186,23158,20151,-12.98%
일본,Yamagata-ken,Yuza-machi,15,136,15480,13032,-15.81%
일본,Fukushima-ken,Fukushima-shi,266,3272,292590,282693,-3.38%
일본,Fukushima-ken,Aizuwakamatsu-shi,113,1770,126220,117376,-7.01%
일본,Fukushima-ken,Koriyama-shi,439,5110,338712,327692,-3.25%
일본,Fukushima-ken,Iwaki-shi,357,3733,342249,332931,-2.72%
일본,Fukushima-ken,Shirakawa-shi,65,722,64704,59491,-8.06%
일본,Fukushima-ken,Sukagawa-shi,106,796,79267,74992,-5.39%
일본,Fukushima-ken,Kitakata-shi,63,669,52356,44760,-14.51%
일본,Fukushima-ken,Soma-shi,39,509,37817,34865,-7.81%
일본,Fukushima-ken,Nihonmatsu-shi,62,596,59871,53557,-10.55%
일본,Fukushima-ken,Tamura-shi,55,482,40422,35169,-13.00%
일본,Fukushima-ken,Minamisoma-shi,39,638,70878,59005,-16.75%
일본,Fukushima-ken,Date-shi,77,611,66027,58240,-11.79%
일본,Fukushima-ken,Motomiya-shi,81,328,31489,30236,-3.98%
일본,Fukushima-ken,Kori-machi,14,103,12853,11459,-10.85%
일본,Fukushima-ken,Kunimi-machi,18,96,10086,8639,-14.35%
일본,Fukushima-ken,Kawamata-machi,11,144,15569,12170,-21.83%
일본,Fukushima-ken,Otama-mura,20,143,8574,8900,3.80%
일본,Fukushima-ken,Kagamiishi-machi,12,130,12815,12318,-3.88%
일본,Fukushima-ken,Tenei-mura,10,45,6291,5194,-17.44%
일본,Fukushima-ken,Shimogo-machi,9,101,6461,5264,-18.53%
일본,Fukushima-ken,Hinoemata-mura,1,6,636,504,-20.75%
일본,Fukushima-ken,Tadami-machi,10,53,4932,4044,-18.00%
일본,Fukushima-ken,Minamiaizu-machi,23,231,17864,14451,-19.11%
일본,Fukushima-ken,Kitashiobara-mura,3,25,3185,2556,-19.75%
일본,Fukushima-ken,Nishiaizu-machi,5,78,7366,5770,-21.67%
일본,Fukushima-ken,Bandai-machi,2,40,3761,3322,-11.67%
일본,Fukushima-ken,Inawashiro-machi,13,183,15805,13552,-14.25%
일본,Fukushima-ken,Aizubange-machi,15,227,17360,15068,-13.20%
일본,Fukushima-ken,Yugawa-mura,1,56,3364,3081,-8.41%
일본,Fukushima-ken,Yanaizu-machi,8,47,4009,3081,-23.15%
일본,Fukushima-ken,Mishima-machi,3,15,1926,1452,-24.61%
일본,Fukushima-ken,Kaneyama-machi,7,42,2462,1862,-24.37%
일본,Fukushima-ken,Showa-mura,3,16,1500,1246,-16.93%
일본,Fukushima-ken,Aizumisato-machi,22,252,22737,19014,-16.37%
일본,Fukushima-ken,Nishigo-mura,26,167,19767,20808,5.27%
일본,Fukushima-ken,Izumizaki-mura,20,83,6802,6213,-8.66%
일본,Fukushima-ken,Nakajima-mura,39,223,5154,4885,-5.22%
일본,Fukushima-ken,Yabuki-machi,21,172,18407,17287,-6.08%
일본,Fukushima-ken,Tanagura-machi,34,264,15062,13343,-11.41%
일본,Fukushima-ken,Yamatsuri-machi,8,66,6348,5392,-15.06%
일본,Fukushima-ken,Hanawa-machi,20,144,9884,8302,-16.01%
일본,Fukushima-ken,Samegawa-mura,4,50,3989,3049,-23.56%
일본,Fukushima-ken,Ishikawa-machi,13,194,17775,14644,-17.61%
일본,Fukushima-ken,Tamakawa-mura,12,59,7231,6392,-11.60%
일본,Fukushima-ken,Hirata-mura,3,55,6921,5826,-15.82%
일본,Fukushima-ken,Asakawa-machi,9,56,6888,6036,-12.37%
일본,Fukushima-ken,Furudono-machi,10,54,6030,4825,-19.98%
일본,Fukushima-ken,Miharu-machi,19,167,18191,17018,-6.45%
일본,Fukushima-ken,Ono-machi,17,133,11202,9471,-15.45%
일본,Fukushima-ken,Hirono-machi,4,36,5418,5412,-0.11%
일본,Fukushima-ken,Naraha-machi,0,45,7700,3710,-51.82%
일본,Fukushima-ken,Tomioka-machi,0,20,16001,2128,-86.70%
일본,Fukushima-ken,Kawauchi-mura,1,20,2820,2044,-27.52%
일본,Fukushima-ken,Okuma-machi,0,8,11515,847,-92.64%
일본,Fukushima-ken,Futaba-machi,0,0,6932,0,-100.00%
일본,Fukushima-ken,Namie-machi,0,17,20905,1923,-90.80%
일본,Fukushima-ken,Katsurao-mura,0,3,1531,420,-72.57%
일본,Fukushima-ken,Shinchi-machi,8,57,8224,7905,-3.88%
일본,Fukushima-ken,Iitate-mura,0,12,6209,1318,-78.77%
일본,Ibaraki-ken,Mito-shi,258,3279,268750,270685,0.72%
일본,Ibaraki-ken,Hitachi-shi,174,1481,193129,174508,-9.64%
일본,Ibaraki-ken,Tsuchiura-shi,238,2199,143839,142074,-1.23%
일본,Ibaraki-ken,Koga-shi,339,2384,142995,139344,-2.55%
일본,Ibaraki-ken,Ishioka-shi,148,1103,79687,73061,-8.32%
일본,Ibaraki-ken,Yuki-shi,83,3593,52494,50645,-3.52%
일본,Ibaraki-ken,Ryugasaki-shi,157,1311,80334,76420,-4.87%
일본,Ibaraki-ken,Shimotsuma-shi,110,722,44987,42521,-5.48%
일본,Ibaraki-ken,Joso-shi,189,1593,65320,60834,-6.87%
일본,Ibaraki-ken,Hitachiota-shi,43,436,56250,48602,-13.60%
일본,Ibaraki-ken,Takahagi-shi,40,275,31017,27699,-10.70%
일본,Ibaraki-ken,Kitaibaraki-shi,56,392,47026,41801,-11.11%
일본,Ibaraki-ken,Kasama-shi,280,1748,79409,73173,-7.85%
일본,Ibaraki-ken,Toride-shi,71,916,109651,104524,-4.68%
일본,Ibaraki-ken,Ushiku-shi,254,3841,81684,84651,3.63%
일본,Ibaraki-ken,Tsukuba-shi,450,4628,214590,241656,12.61%
일본,Ibaraki-ken,Hitachinaka-shi,161,1851,157060,156581,-0.30%
일본,Ibaraki-ken,Kashima-shi,102,920,66093,66950,1.30%
일본,Ibaraki-ken,Itako-shi,25,351,30534,27604,-9.60%
일본,Ibaraki-ken,Moriya-shi,53,530,62482,68421,9.51%
일본,Ibaraki-ken,Hitachiomiya-shi,56,405,45178,39267,-13.08%
일본,Ibaraki-ken,Naka-shi,53,453,54240,53502,-1.36%
일본,Ibaraki-ken,Chikusei-shi,275,4566,108527,100753,-7.16%
일본,Ibaraki-ken,Bando-shi,307,1462,56114,52265,-6.86%
일본,Ibaraki-ken,Inashiki-shi,301,2589,46895,39039,-16.75%
일본,Ibaraki-ken,Kasumigaura-shi,104,533,43553,40087,-7.96%
일본,Ibaraki-ken,Sakuragawa-shi,51,551,45673,39122,-14.34%
일본,Ibaraki-ken,Kamisu-shi,423,1439,94795,95454,0.70%
일본,Ibaraki-ken,Namegata-shi,55,498,37611,32185,-14.43%
일본,Ibaraki-ken,Hokota-shi,115,726,50156,45953,-8.38%
일본,Ibaraki-ken,Tsukubamirai-shi,187,930,44461,49872,12.17%
일본,Ibaraki-ken,Omitama-shi,150,539,52279,48870,-6.52%
일본,Ibaraki-ken,Ibaraki-machi,38,403,34513,31401,-9.02%
일본,Ibaraki-ken,Oarai-machi,44,236,18328,15715,-14.26%
일본,Ibaraki-ken,Shirosato-machi,16,145,21491,18097,-15.79%
일본,Ibaraki-ken,Tokai-mura,50,272,37438,37891,1.21%
일본,Ibaraki-ken,Daigo-machi,21,265,20073,15736,-21.61%
일본,Ibaraki-ken,Miho-mura,100,1103,17299,14602,-15.59%
일본,Ibaraki-ken,Ami-machi,72,689,47940,48553,1.28%
일본,Ibaraki-ken,Kawachi-machi,23,299,10172,8231,-19.08%
일본,Ibaraki-ken,Yachiyo-machi,104,378,23106,21026,-9.00%
일본,Ibaraki-ken,Goka-machi,44,72,9410,8093,-14.00%
일본,Ibaraki-ken,Sakai-machi,77,414,25714,24201,-5.88%
일본,Ibaraki-ken,Tone-machi,8,366,17473,15340,-12.21%
일본,Tochigi-ken,Utsunomiya-shi,978,9493,511739,518757,1.37%
일본,Tochigi-ken,Ashikaga-shi,175,1805,154530,144746,-6.33%
일본,Tochigi-ken,Tochigi-shi,306,1966,164024,155549,-5.17%
일본,Tochigi-ken,Sano-shi,209,1732,121249,116228,-4.14%
일본,Tochigi-ken,Kanuma-shi,212,1179,102348,94033,-8.12%
일본,Tochigi-ken,Nikko-shi,162,2020,90066,77661,-13.77%
일본,Tochigi-ken,Oyama-shi,259,2538,164454,166666,1.35%
일본,Tochigi-ken,Moka-shi,306,1562,82289,78190,-4.98%
일본,Tochigi-ken,Ohtawara-shi,164,1699,77729,72087,-7.26%
일본,Tochigi-ken,Yaita-shi,47,393,35343,31165,-11.82%
일본,Tochigi-ken,Nasushiobara-shi,160,1810,117812,115210,-2.21%
일본,Tochigi-ken,Sakura-shi,143,1542,44768,44513,-0.57%
일본,Tochigi-ken,Nasukarasuyama-shi,49,330,29206,24875,-14.83%
일본,Tochigi-ken,Shimotsuke-shi,282,1631,59483,59507,0.04%
일본,Tochigi-ken,Kaminokawa-machi,101,551,31621,30806,-2.58%
일본,Tochigi-ken,Mashiko-machi,20,266,24348,21898,-10.06%
일본,Tochigi-ken,Motegi-machi,10,148,15018,11891,-20.82%
일본,Tochigi-ken,Ichikai-machi,21,86,12094,11262,-6.88%
일본,Tochigi-ken,Haga-machi,50,169,16030,14961,-6.67%
일본,Tochigi-ken,Mibu-machi,238,1271,39605,39474,-0.33%
일본,Tochigi-ken,Nogi-machi,18,250,25720,24913,-3.14%
일본,Tochigi-ken,Shioya-machi,12,90,12560,10354,-17.56%
일본,Tochigi-ken,Takanezawa-machi,19,192,30436,29229,-3.97%
일본,Tochigi-ken,Nasu-machi,49,518,26765,23956,-10.50%
일본,Tochigi-ken,Nakagawa-machi,30,205,18446,15215,-17.52%
일본,Gumma-ken,Maebashi-shi,358,4510,340291,332149,-2.39%
일본,Gumma-ken,Takasaki-shi,492,6676,371302,372973,0.45%
일본,Gumma-ken,Kiryu-shi,79,1451,121704,106445,-12.54%
일본,Gumma-ken,Isesaki-shi,298,2738,207221,211850,2.23%
일본,Gumma-ken,Ota-shi,333,2518,216465,223014,3.03%
일본,Gumma-ken,Numata-shi,55,779,51265,45337,-11.56%
일본,Gumma-ken,Tatebayashi-shi,99,1068,78608,75309,-4.20%
일본,Gumma-ken,Shibukawa-shi,80,1011,83330,74581,-10.50%
일본,Gumma-ken,Fujioka-shi,125,1284,67975,63261,-6.93%
일본,Gumma-ken,Tomioka-shi,87,1430,52070,47446,-8.88%
일본,Gumma-ken,Annaka-shi,62,615,61077,54907,-10.10%
일본,Gumma-ken,Midori-shi,84,1055,51899,49648,-4.34%
일본,Gumma-ken,Shinto-mura,11,89,14370,14216,-1.07%
일본,Gumma-ken,Yoshioka-machi,23,220,19801,21792,10.06%
일본,Gumma-ken,Ueno-mura,3,32,1306,1128,-13.63%
일본,Gumma-ken,Kanna-machi,6,52,2352,1645,-30.06%
일본,Gumma-ken,Shimonita-machi,14,120,8911,6576,-26.20%
일본,Gumma-ken,Nammoku-mura,6,21,2423,1611,-33.51%
일본,Gumma-ken,Kanra-machi,15,180,13618,12491,-8.28%
일본,Gumma-ken,Nakanojo-machi,29,351,18216,15386,-15.54%
일본,Gumma-ken,Naganohara-machi,27,217,6017,5095,-15.32%
일본,Gumma-ken,Tsumagoi-mura,39,147,10183,8850,-13.09%
일본,Gumma-ken,Kusatsu-machi,8,118,7160,6049,-15.52%
일본,Gumma-ken,Takayama-mura,4,19,3911,3511,-10.23%
일본,Gumma-ken,Higashiagatsuma-machi,17,164,15622,12728,-18.53%
일본,Gumma-ken,Katashina-mura,16,68,4904,3993,-18.58%
일본,Gumma-ken,Kawaba-mura,3,40,3898,3480,-10.72%
일본,Gumma-ken,Showa-mura,9,100,7620,6953,-8.75%
일본,Gumma-ken,Minakami-machi,40,319,21345,17195,-19.44%
일본,Gumma-ken,Tamamura-machi,85,263,37536,36054,-3.95%
일본,Gumma-ken,Itakura-machi,28,175,15706,14083,-10.33%
일본,Gumma-ken,Meiwa-machi,19,59,11209,10882,-2.92%
일본,Gumma-ken,Chiyoda-machi,53,121,11473,10861,-5.33%
일본,Gumma-ken,Oizumi-machi,39,352,40257,42089,4.55%
일본,Gumma-ken,Ora-machi,39,209,27023,25522,-5.55%
일본,Saitama-ken,Saitama-shi,1069,12599,1222434,1324025,8.31%
일본,Saitama-ken,Kawagoe-shi,402,3968,342670,354571,3.47%
일본,Saitama-ken,Kumagaya-shi,525,4063,203180,194415,-4.31%
일본,Saitama-ken,Kawaguchi-shi,705,4358,561506,594274,5.84%
일본,Saitama-ken,Gyoda-shi,119,907,85786,78617,-8.36%
일본,Saitama-ken,Chichibu-shi,123,969,66955,59674,-10.87%
일본,Saitama-ken,Tokorozawa-shi,272,2336,341924,342464,0.16%
일본,Saitama-ken,Hanno-shi,67,605,83549,80361,-3.82%
일본,Saitama-ken,Kazo-shi,355,1097,115002,111623,-2.94%
일본,Saitama-ken,Honjo-shi,92,954,81889,78569,-4.05%
일본,Saitama-ken,Higashimatsuyama-shi,94,1618,90099,91791,1.88%
일본,Saitama-ken,Kasukabe-shi,163,2004,237171,229792,-3.11%
일본,Saitama-ken,Sayama-shi,147,1407,155727,148699,-4.51%
일본,Saitama-ken,Hanyu-shi,70,636,56204,52862,-5.95%
일본,Saitama-ken,Konosu-shi,140,1328,119639,116828,-2.35%
일본,Saitama-ken,Fukaya-shi,201,1398,144618,141268,-2.32%
일본,Saitama-ken,Ageo-shi,277,2148,223926,226940,1.35%
일본,Saitama-ken,Soka-shi,242,1872,243855,248304,1.82%
일본,Saitama-ken,Koshigaya-shi,334,3021,326313,341621,4.69%
일본,Saitama-ken,Warabi-shi,32,499,71502,74283,3.89%
일본,Saitama-ken,Toda-shi,379,1240,123079,140899,14.48%
일본,Saitama-ken,Iruma-shi,242,1777,149872,145651,-2.82%
일본,Saitama-ken,Asaka-shi,149,714,129691,141083,8.78%
일본,Saitama-ken,Shiki-shi,59,422,69611,75346,8.24%
일본,Saitama-ken,Wako-shi,54,363,80745,83989,4.02%
일본,Saitama-ken,Niiza-shi,193,888,158777,166017,4.56%
일본,Saitama-ken,Okegawa-shi,97,704,74711,74748,0.05%
일본,Saitama-ken,Kuki-shi,322,2545,154310,150582,-2.42%
일본,Saitama-ken,Kitamoto-shi,20,456,68888,65201,-5.35%
일본,Saitama-ken,Yashio-shi,435,1600,82977,93363,12.52%
일본,Saitama-ken,Fujimi-shi,79,926,106736,111859,4.80%
일본,Saitama-ken,Misato-shi,237,1260,131415,142145,8.16%
일본,Saitama-ken,Hasuda-shi,63,460,63309,61499,-2.86%
일본,Saitama-ken,Sakado-shi,67,620,101700,100275,-1.40%
일본,Saitama-ken,Satte-shi,55,507,54012,50066,-7.31%
일본,Saitama-ken,Tsurugashima-shi,50,487,69990,70117,0.18%
